,id,Neighb,Restaurant,Hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,0.0,0.0,0.0,0.0,0.0,0.0,37.0,62.0
1,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,1.0,0.0,0.0,0.0,0.0,0.0,77.0,55.0
2,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,2.0,0.0,0.0,0.0,0.0,0.0,25.0,62.0
3,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,10.0,7.0,12.0,5.0,15.0,15.0,7.0,5.0
11,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,11.0,25.0,35.0,17.0,27.0,30.0,15.0,17.0
12,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,12.0,50.0,60.0,32.0,35.0,50.0,25.0,37.0
13,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,13.0,65.0,65.0,40.0,32.0,70.0,37.0,57.0
14,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,14.0,62.0,47.0,37.0,22.0,77.0,50.0,65.0
15,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,15.0,47.0,40.0,30.0,27.0,72.0,57.0,57.0
16,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,16.0,40.0,60.0,32.0,50.0,57.0,57.0,40.0
17,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,17.0,47.0,80.0,45.0,77.0,45.0,55.0,30.0
18,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,18.0,60.0,72.0,57.0,85.0,42.0,52.0,35.0
19,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,19.0,62.0,57.0,65.0,72.0,52.0,60.0,47.0
20,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,20.0,47.0,70.0,62.0,65.0,67.0,75.0,55.0
21,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,21.0,27.0,82.0,50.0,62.0,75.0,92.0,47.0
22,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,22.0,25.0,50.0,32.0,50.0,67.0,100.0,27.0
23,ChIJx8KiHcx9j4AR7KYfgcUQk1g,Mission,Mr. Pizza Man,23.0,52.0,15.0,17.0,27.0,45.0,87.0,10.0
0,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,0.0,37.0,0.0,0.0,29.0,44.0,88.0,100.0
1,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,1.0,37.0,0.0,0.0,25.0,59.0,96.0,85.0
2,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,13.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0
14,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,14.0,0.0,0.0,0.0,0.0,0.0,14.0,37.0
15,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,15.0,0.0,0.0,0.0,0.0,0.0,22.0,44.0
16,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,16.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0
17,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,17.0,0.0,0.0,7.0,18.0,14.0,48.0,29.0
18,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,18.0,0.0,0.0,11.0,29.0,25.0,51.0,40.0
19,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,19.0,0.0,0.0,18.0,40.0,37.0,55.0,66.0
20,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,20.0,0.0,0.0,33.0,48.0,48.0,48.0,74.0
21,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,21.0,0.0,0.0,40.0,51.0,51.0,44.0,59.0
22,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,22.0,0.0,0.0,37.0,48.0,44.0,48.0,37.0
23,ChIJ8WEdJRt-j4AR2JYjQiNUL54,Mission,Nizario's Pizza The Castro,23.0,0.0,0.0,29.0,40.0,48.0,74.0,33.0
0,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
10,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,10.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0
11,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,11.0,0.0,0.0,0.0,5.0,11.0,52.0,0.0
12,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,12.0,5.0,0.0,0.0,23.0,52.0,52.0,0.0
13,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,13.0,5.0,0.0,0.0,35.0,82.0,52.0,0.0
14,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,14.0,5.0,0.0,0.0,17.0,41.0,17.0,0.0
15,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,17.0,11.0,0.0,0.0,17.0,29.0,5.0,0.0
18,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,18.0,41.0,0.0,0.0,58.0,76.0,64.0,0.0
19,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,19.0,94.0,0.0,0.0,100.0,94.0,100.0,0.0
20,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,20.0,76.0,0.0,0.0,100.0,58.0,35.0,0.0
21,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,21.0,23.0,0.0,0.0,58.0,17.0,0.0,0.0
22,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ChIJF-NuAj1-j4ARjCutoVwW7_E,Mission,Valencia Pizza & Pasta,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),11.0,11.0,0.0,4.0,8.0,3.0,0.0,0.0
12,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),12.0,17.0,0.0,14.0,12.0,7.0,15.0,13.0
13,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),13.0,18.0,0.0,23.0,14.0,11.0,31.0,21.0
14,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),14.0,15.0,0.0,18.0,11.0,12.0,35.0,30.0
15,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),15.0,10.0,0.0,9.0,7.0,10.0,29.0,39.0
16,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),16.0,12.0,0.0,11.0,6.0,11.0,35.0,48.0
17,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),17.0,31.0,18.0,26.0,16.0,33.0,58.0,59.0
18,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),18.0,51.0,45.0,47.0,43.0,75.0,84.0,65.0
19,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),19.0,55.0,68.0,61.0,75.0,98.0,96.0,64.0
20,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),20.0,51.0,67.0,56.0,81.0,100.0,86.0,50.0
21,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),21.0,39.0,43.0,38.0,56.0,83.0,59.0,30.0
22,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),22.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
23,ChIJnWzYBhh-j4AR3l6M_Ykqy8k,Mission,Pizzeria Delfina (1),23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0
1,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,10.0,6.0,2.0,8.0,2.0,8.0,6.0,8.0
11,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,11.0,12.0,12.0,10.0,6.0,14.0,8.0,10.0
12,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,12.0,21.0,14.0,14.0,10.0,21.0,12.0,12.0
13,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,13.0,25.0,4.0,19.0,12.0,23.0,19.0,12.0
14,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,14.0,23.0,6.0,21.0,12.0,25.0,23.0,12.0
15,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,15.0,21.0,10.0,21.0,12.0,21.0,27.0,12.0
16,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,16.0,21.0,17.0,21.0,10.0,21.0,31.0,14.0
17,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,17.0,25.0,21.0,19.0,17.0,25.0,31.0,23.0
18,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,18.0,29.0,23.0,17.0,44.0,34.0,31.0,31.0
19,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,19.0,27.0,23.0,17.0,40.0,46.0,31.0,31.0
20,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,20.0,21.0,21.0,25.0,36.0,51.0,46.0,31.0
21,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,21.0,17.0,17.0,40.0,38.0,48.0,85.0,36.0
22,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,22.0,51.0,12.0,38.0,31.0,44.0,100.0,29.0
23,ChIJM1_EhD5-j4ARWaXZV9B9DIs,Mission,Serrano's Pizza and Pasta,23.0,10.0,8.0,21.0,19.0,36.0,55.0,17.0
0,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,12.0,37.0,0.0,21.0,20.0,27.0,45.0,34.0
13,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,13.0,48.0,0.0,33.0,29.0,36.0,68.0,55.0
14,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,14.0,44.0,0.0,35.0,37.0,42.0,82.0,76.0
15,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,15.0,34.0,0.0,30.0,40.0,44.0,84.0,89.0
16,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,16.0,34.0,0.0,34.0,38.0,43.0,81.0,95.0
17,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,17.0,49.0,0.0,55.0,45.0,52.0,86.0,98.0
18,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,18.0,67.0,0.0,75.0,84.0,78.0,94.0,100.0
19,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,19.0,72.0,0.0,76.0,91.0,91.0,92.0,96.0
20,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,20.0,60.0,0.0,65.0,66.0,85.0,87.0,81.0
21,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,21.0,38.0,0.0,48.0,75.0,92.0,87.0,57.0
22,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,22.0,0.0,0.0,27.0,53.0,70.0,73.0,32.0
23,ChIJHXHcEvGAhYARQPuHNN78s78,North Beach,Tony's Pizza Napoletana,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,11.0,4.0,7.0,3.0,10.0,7.0,12.0,9.0
12,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,12.0,24.0,24.0,7.0,16.0,15.0,28.0,22.0
13,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,13.0,25.0,21.0,12.0,16.0,21.0,42.0,37.0
14,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,14.0,9.0,15.0,12.0,12.0,21.0,37.0,46.0
15,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,15.0,9.0,15.0,9.0,4.0,16.0,27.0,45.0
16,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,16.0,13.0,6.0,9.0,3.0,15.0,33.0,46.0
17,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,17.0,15.0,10.0,15.0,10.0,24.0,57.0,54.0
18,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,18.0,25.0,22.0,25.0,34.0,40.0,87.0,65.0
19,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,19.0,50.0,12.0,33.0,56.0,60.0,100.0,71.0
20,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,20.0,39.0,0.0,28.0,45.0,71.0,86.0,63.0
21,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,21.0,9.0,0.0,18.0,28.0,66.0,54.0,37.0
22,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,22.0,0.0,0.0,7.0,45.0,48.0,25.0,15.0
23,ChIJHXHcEvGAhYARf529GpC3QtE,North Beach,Tony’s Coal Fired Pizza & Slice House,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
